loc_start;loc_end;time
LOC767;LOC911;92
LOC676;LOC812;50
LOC827;LOC705;10
LOC405;LOC400;26
LOC152;LOC995;35
LOC710;LOC946;87
LOC747;LOC1000;22
LOC751;LOC10;21
LOC41;LOC116;64
LOC28;LOC219;86
LOC655;LOC151;1
LOC540;LOC691;77
LOC613;LOC566;75
LOC94;LOC338;49
LOC76;LOC99;60
LOC901;LOC667;7
LOC618;LOC258;57
LOC353;LOC288;46
LOC65;LOC967;92
LOC732;LOC456;35
LOC792;LOC661;95
LOC861;LOC156;77
LOC820;LOC616;96
LOC576;LOC779;56
LOC696;LOC260;95
LOC115;LOC199;63
LOC56;LOC709;48
LOC889;LOC401;36
LOC604;LOC355;75
LOC651;LOC533;61
LOC67;LOC660;91
LOC985;LOC399;29
LOC978;LOC648;15
LOC821;LOC422;94
LOC180;LOC665;25
LOC905;LOC954;48
LOC359;LOC135;37
LOC121;LOC239;17
LOC842;LOC123;14
LOC655;LOC618;5
LOC924;LOC70;73
LOC625;LOC106;73
LOC782;LOC188;28
LOC1;LOC82;28
LOC380;LOC548;38
LOC258;LOC740;36
LOC609;LOC718;9
LOC508;LOC313;8
LOC345;LOC984;83
LOC563;LOC381;27
LOC137;LOC698;72
LOC116;LOC232;98
LOC824;LOC718;20
LOC390;LOC504;54
LOC610;LOC847;99
LOC631;LOC187;80
LOC272;LOC709;91
LOC573;LOC60;79
LOC618;LOC408;93
LOC92;LOC683;1
LOC954;LOC337;39
LOC346;LOC317;63
LOC31;LOC474;72
LOC648;LOC480;99
LOC339;LOC569;6
LOC311;LOC989;18
LOC560;LOC488;6
LOC44;LOC934;71
LOC223;LOC349;11
LOC838;LOC658;32
LOC334;LOC629;2
LOC975;LOC446;69
LOC927;LOC711;95
LOC43;LOC464;70
LOC119;LOC65;97
LOC53;LOC56;27
LOC654;LOC452;96
LOC902;LOC414;8
LOC695;LOC174;61
LOC700;LOC507;92
LOC825;LOC770;94
LOC611;LOC630;78
LOC392;LOC299;7
LOC841;LOC496;86
LOC744;LOC719;17
LOC806;LOC398;67
LOC271;LOC377;58
LOC411;LOC112;83
LOC86;LOC282;94
LOC604;LOC587;49
LOC284;LOC899;82
LOC518;LOC45;89
LOC996;LOC108;74
LOC609;LOC173;19
LOC281;LOC381;2
LOC539;LOC803;60
LOC250;LOC749;22
LOC923;LOC868;38
LOC608;LOC55;85
LOC411;LOC654;80
LOC770;LOC640;77
LOC352;LOC757;9
LOC812;LOC335;83
LOC418;LOC720;43
LOC562;LOC214;3
LOC862;LOC417;28
LOC846;LOC792;46
LOC290;LOC488;59
LOC911;LOC238;4
LOC873;LOC692;58
LOC149;LOC665;46
LOC176;LOC257;36
LOC918;LOC361;87
LOC588;LOC434;94
LOC378;LOC159;52
LOC567;LOC630;3
LOC747;LOC246;61
LOC856;LOC684;31
LOC859;LOC227;91
LOC905;LOC556;43
LOC694;LOC535;74
LOC597;LOC974;93
LOC31;LOC383;81
LOC912;LOC573;78
LOC781;LOC551;65
LOC415;LOC528;82
LOC148;LOC683;34
LOC745;LOC298;87
LOC421;LOC420;98
LOC795;LOC558;89
LOC181;LOC313;31
LOC397;LOC445;74
LOC663;LOC154;95
LOC886;LOC427;58
LOC648;LOC78;89
LOC327;LOC549;55
LOC852;LOC737;27
LOC702;LOC36;33
LOC738;LOC669;53
LOC988;LOC452;30
LOC245;LOC671;77
LOC278;LOC272;30
LOC936;LOC519;70
LOC508;LOC502;8
LOC924;LOC14;43
LOC91;LOC4;81
LOC908;LOC992;26
LOC504;LOC313;48
LOC85;LOC201;64
LOC311;LOC360;38
LOC830;LOC99;37
LOC62;LOC550;69
LOC817;LOC544;83
LOC114;LOC752;91
LOC856;LOC803;22
LOC367;LOC868;38
LOC857;LOC44;50
LOC575;LOC25;45
LOC854;LOC710;92
LOC937;LOC855;27
LOC650;LOC487;75
LOC30;LOC501;7
LOC964;LOC839;6
LOC346;LOC136;21
LOC59;LOC930;18
LOC318;LOC892;80
LOC686;LOC278;8
LOC927;LOC691;6
LOC502;LOC655;97
LOC489;LOC867;32
LOC866;LOC463;88
LOC713;LOC261;85
LOC896;LOC672;93
LOC335;LOC576;54
LOC199;LOC457;73
LOC856;LOC574;15
LOC278;LOC173;3
LOC194;LOC506;81
LOC689;LOC49;54
LOC720;LOC614;17
LOC239;LOC711;33
LOC131;LOC769;83
LOC226;LOC185;29
LOC385;LOC593;11
LOC637;LOC400;44
LOC662;LOC402;50
LOC540;LOC686;95
LOC581;LOC452;42
LOC758;LOC575;89
LOC120;LOC925;1
LOC397;LOC863;74
LOC109;LOC61;38
LOC490;LOC979;89
LOC503;LOC7;10
LOC380;LOC707;16
LOC1;LOC314;76
LOC927;LOC769;91
LOC381;LOC360;53
LOC890;LOC257;53
LOC743;LOC320;28
LOC271;LOC636;93
LOC277;LOC244;50
LOC292;LOC411;89
LOC116;LOC897;3
LOC180;LOC881;28
LOC273;LOC466;1
LOC441;LOC987;90
LOC274;LOC100;60
LOC495;LOC138;91
LOC387;LOC547;2
LOC109;LOC720;84
LOC567;LOC599;15
LOC171;LOC393;73
LOC298;LOC494;13
LOC796;LOC608;91
LOC319;LOC53;39
LOC773;LOC767;15
LOC921;LOC968;56
LOC582;LOC337;4
LOC307;LOC964;30
LOC69;LOC835;36
LOC63;LOC553;19
LOC968;LOC131;51
LOC814;LOC923;39
LOC912;LOC611;35
LOC845;LOC452;35
LOC639;LOC949;60
LOC498;LOC711;91
LOC90;LOC336;10
LOC134;LOC309;54
LOC597;LOC188;45
LOC229;LOC765;58
LOC412;LOC278;94
LOC91;LOC421;76
LOC196;LOC488;71
LOC790;LOC201;67
LOC892;LOC663;24
LOC770;LOC498;8
LOC480;LOC725;92
LOC352;LOC492;55
LOC813;LOC228;76
LOC954;LOC183;38
LOC691;LOC983;90
LOC937;LOC150;67
LOC372;LOC97;86
LOC450;LOC620;74
LOC237;LOC444;44
LOC541;LOC195;16
LOC775;LOC484;98
LOC585;LOC470;21
LOC965;LOC973;68
LOC190;LOC917;20
LOC382;LOC279;81
LOC567;LOC835;74
LOC323;LOC416;27
LOC805;LOC664;64
LOC787;LOC114;16
LOC612;LOC440;5
LOC224;LOC431;16
LOC256;LOC297;51
LOC128;LOC424;100
LOC911;LOC954;91
LOC154;LOC962;87
LOC500;LOC385;50
LOC709;LOC559;89
LOC893;LOC798;50
LOC774;LOC249;30
LOC949;LOC343;51
LOC378;LOC639;95
LOC184;LOC721;30
LOC340;LOC202;46
LOC735;LOC13;21
LOC819;LOC608;7
LOC781;LOC749;69
LOC965;LOC748;60
LOC951;LOC610;43
LOC785;LOC232;1
LOC504;LOC261;27
LOC698;LOC798;16
LOC178;LOC175;81
LOC700;LOC32;83
LOC116;LOC270;63
LOC660;LOC757;76
LOC858;LOC830;21
LOC480;LOC802;72
LOC41;LOC433;43
LOC378;LOC166;20
LOC745;LOC50;6
LOC12;LOC816;5
LOC173;LOC398;99
LOC120;LOC853;72
LOC747;LOC156;87
LOC400;LOC393;9
LOC711;LOC318;58
LOC779;LOC514;29
LOC978;LOC807;68
LOC711;LOC610;39
LOC9;LOC49;6
LOC646;LOC447;17
LOC874;LOC209;47
LOC666;LOC537;68
LOC576;LOC34;69
LOC585;LOC642;30
LOC499;LOC759;70
LOC613;LOC387;59
LOC773;LOC606;100
LOC378;LOC325;9
LOC811;LOC804;22
LOC579;LOC45;20
LOC167;LOC561;64
LOC710;LOC798;8
LOC963;LOC326;71
LOC74;LOC775;7
LOC272;LOC100;45
LOC490;LOC807;82
LOC777;LOC636;97
LOC817;LOC164;31
LOC65;LOC639;40
LOC669;LOC232;82
LOC990;LOC390;96
LOC685;LOC897;88
LOC338;LOC286;67
LOC239;LOC904;8
LOC325;LOC602;67
LOC554;LOC151;86
LOC585;LOC946;70
LOC592;LOC879;5
LOC553;LOC479;97
LOC855;LOC960;21
LOC137;LOC786;18
LOC290;LOC472;81
LOC338;LOC437;98
LOC179;LOC620;92
LOC817;LOC602;27
LOC418;LOC960;35
LOC178;LOC504;71
LOC863;LOC372;94
LOC461;LOC876;88
LOC649;LOC413;78
LOC60;LOC758;54
LOC399;LOC479;62
LOC143;LOC760;89
LOC266;LOC30;88
LOC65;LOC821;34
LOC511;LOC432;57
LOC862;LOC795;23
LOC901;LOC680;86
LOC342;LOC886;18
LOC148;LOC578;96
LOC721;LOC780;89
LOC354;LOC743;90
LOC461;LOC4;48
LOC424;LOC744;88
LOC462;LOC467;98
LOC303;LOC165;55
LOC987;LOC208;86
LOC359;LOC903;31
LOC925;LOC864;27
LOC113;LOC886;26
LOC625;LOC731;90
LOC466;LOC192;62
LOC568;LOC877;98
LOC710;LOC104;65
LOC185;LOC70;1
LOC436;LOC16;65
LOC776;LOC697;76
LOC667;LOC131;71
LOC975;LOC476;48
LOC526;LOC246;72
LOC400;LOC430;85
LOC822;LOC784;94
LOC130;LOC492;74
LOC328;LOC790;60
LOC425;LOC937;79
LOC768;LOC672;58
LOC753;LOC491;49
LOC335;LOC734;43
LOC453;LOC717;69
LOC164;LOC69;23
LOC400;LOC315;44
LOC923;LOC547;8
LOC334;LOC4;76
LOC815;LOC644;44
LOC49;LOC170;15
LOC470;LOC904;79
LOC616;LOC227;75
LOC143;LOC146;100
LOC289;LOC685;18
LOC427;LOC368;44
LOC419;LOC602;33
LOC427;LOC17;10
LOC426;LOC318;74
LOC841;LOC418;29
LOC470;LOC677;74
LOC984;LOC105;16
LOC837;LOC567;61
LOC254;LOC499;14
LOC41;LOC242;17
LOC316;LOC808;81
LOC218;LOC67;54
LOC72;LOC435;60
LOC903;LOC835;23
LOC658;LOC31;68
LOC461;LOC939;53
LOC997;LOC453;10
LOC882;LOC423;44
LOC338;LOC984;59
LOC19;LOC342;97
LOC417;LOC846;51
LOC907;LOC45;54
LOC157;LOC264;43
LOC623;LOC908;67
LOC435;LOC16;63
LOC208;LOC473;56
LOC93;LOC525;91
LOC532;LOC401;55
LOC826;LOC186;49
LOC16;LOC254;35
LOC364;LOC341;10
LOC373;LOC838;94
LOC614;LOC248;51
LOC401;LOC535;50
LOC389;LOC589;94
LOC685;LOC11;2
LOC377;LOC432;8
LOC570;LOC910;20
LOC686;LOC11;14
LOC1;LOC656;83
LOC859;LOC132;31
LOC951;LOC343;35
LOC666;LOC737;90
LOC985;LOC44;59
LOC456;LOC841;94
LOC614;LOC435;21
LOC13;LOC773;94
LOC394;LOC372;92
LOC928;LOC430;18
LOC75;LOC913;19
LOC506;LOC666;77
LOC108;LOC345;80
LOC58;LOC394;38
LOC769;LOC984;19
LOC719;LOC773;26
LOC313;LOC57;94
LOC503;LOC67;29
LOC290;LOC770;23
LOC122;LOC468;20
LOC357;LOC568;77
LOC251;LOC671;84
LOC730;LOC357;94
LOC481;LOC230;78
LOC811;LOC513;93
LOC117;LOC251;16
LOC757;LOC256;100
LOC853;LOC925;76
LOC580;LOC844;27
LOC991;LOC382;23
LOC889;LOC812;90
LOC140;LOC862;13
LOC509;LOC243;73
LOC894;LOC844;79
LOC978;LOC334;23
LOC868;LOC491;94
LOC950;LOC799;29
LOC686;LOC600;98
LOC845;LOC611;38
LOC727;LOC960;40
LOC615;LOC375;96
LOC58;LOC760;27
LOC546;LOC469;91
LOC206;LOC439;70
LOC152;LOC999;65
LOC283;LOC111;67
LOC232;LOC194;56
LOC248;LOC141;13
LOC146;LOC287;6
LOC293;LOC638;2
LOC226;LOC560;26
LOC976;LOC758;79
LOC589;LOC822;39
LOC234;LOC819;98
LOC559;LOC291;17
LOC968;LOC38;74
LOC340;LOC291;4
LOC717;LOC582;36
LOC539;LOC676;3
LOC656;LOC79;75
LOC32;LOC960;89
LOC637;LOC580;96
LOC784;LOC965;100
LOC762;LOC667;85
LOC894;LOC321;12
LOC135;LOC891;68
LOC469;LOC604;6
LOC981;LOC494;4
LOC538;LOC367;54
LOC231;LOC236;80
LOC583;LOC384;19
LOC417;LOC944;72
LOC928;LOC797;36
LOC245;LOC249;5
LOC77;LOC372;41
LOC25;LOC252;67
LOC446;LOC212;98
LOC275;LOC964;49
LOC875;LOC170;37
LOC167;LOC646;83
LOC12;LOC371;15
LOC251;LOC67;57
LOC462;LOC989;68
LOC552;LOC809;42
LOC706;LOC30;15
LOC12;LOC379;43
LOC798;LOC520;8
LOC652;LOC510;92
LOC479;LOC109;40
LOC676;LOC773;39
LOC275;LOC167;12
LOC225;LOC315;46
LOC305;LOC367;71
LOC540;LOC426;70
LOC61;LOC443;61
LOC577;LOC290;22
LOC385;LOC719;20
LOC238;LOC170;55
LOC304;LOC423;28
LOC110;LOC498;90
LOC807;LOC280;50
LOC94;LOC569;3
LOC33;LOC822;79
LOC890;LOC430;66
LOC843;LOC781;93
LOC150;LOC731;23
LOC627;LOC406;91
LOC378;LOC778;73
LOC543;LOC12;96
LOC465;LOC747;35
LOC812;LOC520;84
LOC174;LOC917;62
LOC520;LOC550;7
LOC786;LOC178;82
LOC114;LOC905;10
LOC693;LOC819;91
LOC705;LOC366;47
LOC603;LOC685;52
LOC132;LOC10;21
LOC378;LOC681;11
LOC221;LOC146;4
LOC458;LOC947;98
LOC19;LOC624;1
LOC548;LOC825;76
LOC819;LOC871;28
LOC785;LOC313;52
LOC977;LOC535;70
LOC193;LOC180;92
LOC349;LOC471;46
LOC865;LOC766;26
LOC698;LOC443;70
LOC967;LOC391;60
LOC283;LOC59;21
LOC417;LOC865;88
LOC305;LOC529;24
LOC654;LOC316;67
LOC381;LOC799;63
LOC759;LOC13;59
LOC403;LOC495;97
LOC788;LOC480;31
LOC955;LOC872;21
LOC942;LOC344;12
LOC170;LOC478;38
LOC231;LOC365;6
LOC714;LOC497;64
LOC487;LOC840;47
LOC897;LOC425;11
LOC596;LOC41;45
LOC114;LOC709;71
LOC798;LOC43;84
LOC710;LOC495;86
LOC538;LOC81;23
LOC522;LOC341;11
LOC30;LOC199;17
LOC542;LOC186;52
LOC656;LOC105;77
LOC755;LOC828;29
LOC70;LOC379;43
LOC537;LOC344;98
LOC4;LOC449;43
LOC4;LOC314;58
LOC907;LOC959;85
LOC452;LOC625;74
LOC354;LOC161;97
LOC178;LOC327;34
LOC710;LOC80;37
LOC784;LOC958;7
LOC182;LOC569;80
LOC908;LOC784;50
LOC389;LOC109;40
LOC18;LOC46;17
LOC81;LOC683;85
LOC85;LOC59;95
LOC188;LOC405;66
LOC90;LOC36;86
LOC215;LOC536;37
LOC200;LOC184;42
LOC531;LOC525;48
LOC897;LOC933;10
LOC430;LOC614;32
LOC509;LOC793;90
LOC345;LOC349;26
LOC376;LOC699;4
LOC46;LOC907;17
LOC549;LOC333;9
LOC798;LOC708;8
LOC30;LOC855;22
LOC822;LOC313;13
LOC557;LOC405;79
LOC727;LOC460;48
LOC157;LOC372;7
LOC198;LOC855;26
LOC997;LOC284;54
LOC168;LOC946;14
LOC723;LOC144;75
LOC300;LOC413;1
LOC457;LOC916;21
LOC259;LOC430;85
LOC533;LOC702;93
LOC310;LOC417;94
LOC650;LOC530;74
LOC966;LOC984;73
LOC794;LOC489;34
LOC129;LOC835;50
LOC153;LOC256;11
LOC626;LOC967;76
LOC981;LOC681;29
LOC31;LOC497;93
LOC343;LOC959;81
LOC597;LOC790;72
LOC734;LOC513;7
LOC293;LOC795;68
LOC12;LOC1;85
LOC651;LOC345;10
LOC312;LOC733;73
LOC219;LOC306;38
LOC790;LOC926;62
LOC758;LOC995;34
LOC40;LOC371;86
LOC603;LOC373;20
LOC76;LOC837;77
LOC957;LOC992;66
LOC421;LOC650;68
LOC945;LOC48;44
LOC784;LOC952;25
LOC536;LOC288;2
LOC903;LOC785;35
LOC941;LOC275;62
LOC719;LOC720;9
LOC475;LOC449;75
LOC442;LOC854;29
LOC683;LOC916;44
LOC873;LOC91;43
LOC819;LOC621;27
LOC306;LOC107;29
LOC413;LOC63;88
LOC341;LOC975;10
LOC58;LOC62;59
LOC268;LOC968;71
LOC704;LOC493;52
LOC856;LOC375;75
LOC134;LOC224;68
LOC942;LOC716;83
LOC645;LOC12;48
LOC146;LOC216;12
LOC525;LOC306;100
LOC320;LOC182;9
LOC120;LOC389;52
LOC275;LOC315;95
LOC634;LOC60;23
LOC944;LOC414;14
LOC984;LOC589;78
LOC9;LOC307;99
LOC966;LOC488;90
LOC256;LOC295;46
LOC847;LOC432;50
LOC979;LOC810;71
LOC940;LOC479;59
LOC476;LOC543;93
LOC544;LOC537;71
LOC373;LOC401;82
LOC823;LOC803;36
LOC849;LOC651;88
LOC706;LOC643;56
LOC672;LOC781;65
LOC69;LOC207;72
LOC995;LOC213;84
LOC935;LOC868;6
LOC252;LOC18;11
LOC234;LOC840;31
LOC411;LOC686;76
LOC926;LOC778;8
LOC374;LOC441;68
LOC347;LOC621;85
LOC171;LOC743;64
LOC243;LOC881;48
LOC808;LOC802;92
LOC425;LOC940;76
LOC999;LOC455;58
LOC618;LOC102;18
LOC672;LOC617;56
LOC430;LOC150;77
LOC906;LOC777;84
LOC213;LOC969;66
LOC247;LOC822;19
LOC783;LOC753;94
LOC565;LOC403;49
LOC858;LOC257;20
LOC145;LOC211;72
LOC481;LOC399;36
LOC727;LOC199;6
LOC234;LOC593;100
LOC308;LOC963;1
LOC170;LOC409;77
LOC855;LOC145;4
LOC63;LOC806;81
LOC888;LOC73;99
LOC779;LOC598;46
LOC665;LOC389;67
LOC220;LOC467;45
LOC763;LOC603;68
LOC794;LOC720;43
LOC751;LOC368;7
LOC666;LOC514;29
LOC764;LOC783;66
LOC349;LOC976;79
LOC790;LOC750;36
LOC741;LOC170;63
LOC207;LOC971;92
LOC840;LOC963;12
LOC756;LOC424;69
LOC354;LOC353;39
LOC112;LOC562;96
LOC731;LOC904;68
LOC697;LOC363;79
LOC982;LOC56;58
LOC106;LOC371;16
LOC909;LOC337;26
LOC353;LOC770;13
LOC897;LOC899;5
LOC706;LOC344;4
LOC299;LOC260;7
LOC584;LOC406;49
LOC995;LOC859;61
LOC438;LOC385;17
LOC468;LOC973;16
LOC687;LOC591;80
LOC24;LOC636;38
LOC403;LOC711;78
LOC684;LOC517;35
LOC94;LOC71;72
LOC577;LOC301;52
LOC553;LOC214;100
LOC231;LOC172;9
LOC719;LOC531;71
LOC691;LOC540;42
LOC401;LOC295;75
LOC294;LOC602;31
LOC533;LOC19;87
LOC985;LOC876;17
LOC414;LOC588;46
LOC533;LOC922;18
LOC995;LOC451;63
LOC467;LOC497;63
LOC160;LOC80;33
LOC602;LOC130;16
LOC788;LOC621;41
LOC409;LOC364;22
LOC225;LOC664;53
LOC233;LOC363;63
LOC589;LOC24;68
LOC415;LOC118;58
LOC335;LOC917;90
LOC54;LOC839;19
LOC211;LOC525;41
LOC736;LOC836;16
LOC345;LOC919;89
LOC788;LOC507;9
LOC301;LOC175;15
LOC394;LOC759;26
LOC202;LOC37;98
LOC269;LOC702;51
LOC459;LOC201;17
LOC441;LOC965;44
LOC696;LOC681;71
LOC969;LOC58;18
LOC40;LOC49;64
LOC622;LOC885;52
LOC286;LOC267;18
LOC452;LOC144;75
LOC848;LOC972;73
LOC666;LOC595;38
LOC806;LOC647;73
LOC598;LOC299;50
LOC451;LOC790;25
LOC112;LOC548;9
LOC526;LOC618;32
LOC641;LOC70;79
LOC769;LOC672;70
LOC71;LOC13;97
LOC538;LOC527;81
LOC958;LOC879;65
LOC605;LOC290;34
LOC126;LOC131;40
LOC879;LOC330;68
LOC39;LOC311;25
LOC196;LOC990;64
LOC779;LOC917;1
LOC770;LOC962;8
LOC781;LOC130;60
LOC977;LOC794;22
LOC217;LOC5;16
LOC397;LOC630;32
LOC61;LOC969;81
LOC866;LOC520;43
LOC534;LOC310;98
LOC274;LOC34;36
LOC696;LOC980;17
LOC218;LOC884;5
LOC504;LOC30;72
LOC493;LOC901;15
LOC355;LOC746;92
LOC286;LOC998;85
LOC44;LOC210;86
LOC413;LOC429;30
LOC45;LOC980;1
LOC856;LOC967;97
LOC964;LOC850;16
LOC861;LOC296;42
LOC415;LOC898;44
LOC471;LOC676;73
LOC238;LOC720;19
LOC908;LOC273;17
LOC880;LOC953;48
LOC978;LOC565;77
LOC780;LOC149;94
LOC818;LOC789;93
LOC119;LOC711;94
LOC157;LOC729;86
LOC77;LOC112;4
LOC3;LOC1000;69
LOC751;LOC592;47
LOC378;LOC159;62
LOC136;LOC558;86
LOC443;LOC988;94
LOC117;LOC663;11
LOC469;LOC4;80
LOC380;LOC351;86
LOC611;LOC425;66
LOC611;LOC598;97
LOC384;LOC305;46
LOC830;LOC622;55
LOC835;LOC351;12
LOC377;LOC948;89
LOC99;LOC494;75
LOC536;LOC241;76
LOC954;LOC901;1
LOC738;LOC229;96
LOC857;LOC996;39
LOC475;LOC169;77
LOC371;LOC223;79
LOC218;LOC801;14
LOC650;LOC279;84
LOC378;LOC503;11
LOC139;LOC503;22
LOC885;LOC358;47
LOC160;LOC765;77
LOC441;LOC203;17
LOC83;LOC357;22
LOC511;LOC998;13
LOC102;LOC428;61
LOC33;LOC229;12
LOC34;LOC645;74
LOC991;LOC467;28
LOC694;LOC932;97
LOC10;LOC297;7
LOC819;LOC348;3
LOC138;LOC626;42
LOC508;LOC540;94
LOC200;LOC709;93
LOC68;LOC310;86
LOC138;LOC262;20
LOC46;LOC299;93
LOC984;LOC278;3
LOC837;LOC427;22
LOC292;LOC882;91
LOC159;LOC644;63
LOC31;LOC411;31
LOC396;LOC709;55
LOC37;LOC240;64
LOC284;LOC311;36
LOC311;LOC949;78
LOC169;LOC157;88
LOC243;LOC22;77
LOC344;LOC314;100
LOC499;LOC104;82
LOC43;LOC105;85
LOC642;LOC547;35
LOC687;LOC450;73
LOC986;LOC180;47
LOC864;LOC930;70
LOC384;LOC976;57
LOC21;LOC231;86
LOC780;LOC100;41
LOC421;LOC122;42
LOC92;LOC78;45
LOC88;LOC328;78
LOC953;LOC30;92
LOC361;LOC162;23
LOC680;LOC577;52
LOC388;LOC574;56
LOC753;LOC438;22
LOC965;LOC500;93
LOC632;LOC693;54
LOC500;LOC349;30
LOC817;LOC202;65
LOC52;LOC560;27
LOC90;LOC347;8
LOC826;LOC708;32
LOC416;LOC996;8
LOC249;LOC205;41
LOC765;LOC880;42
LOC187;LOC77;32
LOC493;LOC515;85
LOC693;LOC796;28
LOC215;LOC217;46
LOC89;LOC596;4
LOC468;LOC179;75
LOC819;LOC996;70
LOC947;LOC613;18
LOC293;LOC917;28
LOC436;LOC937;66
LOC458;LOC408;98
LOC549;LOC156;54
LOC765;LOC954;17
LOC168;LOC290;84
LOC769;LOC585;12
LOC462;LOC333;50
LOC995;LOC645;13
LOC229;LOC411;63
LOC689;LOC75;55
LOC707;LOC257;5
LOC428;LOC388;72
LOC571;LOC308;51
LOC530;LOC887;65
LOC986;LOC503;71
LOC928;LOC539;62
LOC141;LOC942;58
LOC339;LOC301;43
LOC739;LOC947;99
LOC957;LOC762;53
LOC953;LOC1;36
LOC366;LOC664;53
LOC235;LOC460;59
LOC559;LOC956;39
LOC334;LOC230;25
LOC431;LOC752;67
LOC535;LOC781;42
LOC817;LOC822;3
LOC229;LOC694;20
LOC953;LOC6;56
LOC511;LOC747;60
LOC670;LOC168;18
LOC872;LOC933;31
LOC879;LOC887;39
LOC866;LOC817;41
LOC720;LOC203;96
LOC608;LOC301;53
LOC648;LOC640;97
LOC691;LOC75;36
LOC756;LOC366;51
LOC637;LOC539;86
LOC411;LOC911;10
LOC143;LOC99;92
LOC986;LOC464;52
LOC710;LOC94;52
LOC244;LOC64;8
LOC828;LOC372;3
LOC135;LOC865;1
LOC999;LOC203;48
LOC865;LOC479;86
LOC766;LOC610;62
LOC547;LOC756;36
LOC974;LOC452;7
LOC472;LOC589;56
LOC293;LOC576;71
LOC778;LOC330;6
LOC711;LOC57;56
LOC994;LOC90;35
LOC81;LOC76;54
LOC715;LOC971;8
LOC825;LOC285;10
LOC572;LOC975;4
LOC432;LOC255;61
LOC900;LOC796;76
LOC578;LOC589;71
LOC80;LOC131;52
LOC351;LOC426;87
LOC681;LOC461;100
LOC914;LOC574;60
LOC633;LOC544;80
LOC543;LOC723;18
LOC205;LOC727;10
LOC683;LOC456;10
LOC299;LOC797;56
LOC751;LOC213;77
LOC475;LOC552;10
LOC907;LOC857;69
LOC309;LOC121;81
LOC209;LOC707;35
LOC6;LOC399;17
LOC428;LOC33;25
LOC107;LOC518;100
LOC993;LOC256;30
LOC290;LOC893;38
LOC325;LOC504;70
LOC15;LOC625;17
LOC370;LOC623;44
LOC667;LOC149;6
LOC867;LOC611;45
LOC663;LOC832;62
LOC858;LOC243;27
LOC677;LOC25;33
LOC946;LOC118;13
LOC572;LOC59;59
LOC818;LOC194;80
LOC914;LOC253;34
LOC354;LOC286;3
LOC216;LOC406;51
LOC709;LOC59;58
LOC309;LOC713;87
LOC262;LOC982;90
LOC911;LOC447;38
LOC528;LOC930;49
LOC210;LOC639;77
LOC832;LOC123;5
LOC415;LOC812;69
LOC959;LOC683;20
LOC845;LOC347;4
LOC119;LOC947;57
LOC277;LOC352;15
LOC234;LOC933;46
LOC926;LOC136;8
LOC956;LOC909;54
LOC824;LOC944;22
LOC131;LOC685;96
LOC351;LOC464;3
LOC33;LOC772;34
LOC385;LOC775;29
LOC853;LOC187;56
LOC203;LOC537;18
LOC258;LOC622;43
LOC230;LOC655;5
LOC373;LOC335;33
LOC646;LOC880;91
LOC387;LOC879;80
LOC970;LOC205;86
LOC246;LOC994;76
LOC561;LOC52;58
LOC809;LOC9;29
LOC470;LOC793;19
LOC27;LOC806;11
LOC286;LOC246;7
LOC492;LOC940;68
LOC935;LOC734;80
LOC591;LOC766;5
LOC524;LOC386;88
LOC144;LOC355;56
LOC599;LOC491;35
LOC426;LOC126;1
LOC44;LOC184;43
LOC575;LOC111;11
LOC652;LOC123;33
LOC258;LOC217;29
LOC601;LOC985;23
LOC222;LOC597;24
LOC201;LOC769;94
LOC294;LOC448;64
LOC222;LOC277;34
LOC432;LOC466;31
LOC809;LOC658;62
LOC782;LOC64;57
LOC147;LOC378;77
LOC472;LOC410;90
LOC233;LOC136;78
LOC376;LOC937;65
LOC693;LOC280;48
LOC255;LOC223;49
LOC234;LOC317;62
LOC8;LOC748;65
LOC473;LOC572;96
LOC222;LOC539;81
LOC329;LOC260;14
LOC60;LOC72;35
LOC850;LOC695;84
LOC786;LOC215;85
LOC855;LOC134;17
LOC613;LOC662;51
LOC332;LOC850;100
LOC100;LOC309;65
LOC40;LOC530;55
LOC104;LOC112;80
LOC833;LOC895;43
LOC577;LOC435;52
LOC507;LOC856;60
LOC211;LOC327;74
LOC719;LOC394;78
LOC226;LOC264;26
LOC744;LOC965;38
LOC422;LOC536;80
LOC330;LOC262;27
LOC458;LOC74;63
LOC619;LOC342;27
LOC529;LOC149;33
LOC674;LOC721;43
LOC473;LOC162;15
LOC81;LOC125;87
LOC948;LOC227;35
LOC950;LOC5;10
LOC529;LOC372;58
LOC628;LOC294;88
LOC307;LOC402;37
LOC46;LOC820;66
LOC941;LOC683;69
LOC607;LOC44;86
LOC71;LOC822;76
LOC746;LOC703;16
LOC339;LOC804;12
LOC445;LOC920;62
LOC450;LOC621;29
LOC363;LOC273;19
LOC386;LOC418;41
LOC806;LOC523;39
LOC146;LOC108;73
LOC457;LOC990;94
LOC227;LOC275;33
LOC335;LOC892;94
LOC84;LOC837;54
LOC908;LOC610;31
LOC940;LOC231;50
LOC634;LOC316;33
LOC791;LOC809;96
LOC131;LOC264;58
LOC593;LOC969;97
LOC651;LOC222;71
LOC562;LOC959;9
LOC987;LOC251;49
LOC348;LOC5;29
LOC807;LOC590;41
LOC338;LOC388;64
LOC928;LOC998;9
LOC32;LOC601;79
LOC381;LOC610;51
LOC835;LOC596;72
LOC657;LOC551;17
LOC273;LOC766;92
LOC595;LOC475;21
LOC955;LOC849;43
